name,phone,website,full address,city,state,zip,latitude,longitude,google rating,review count,category,hours,is_24_7,is_mobile,dupe_count
T & B Truck Repair LLC,+1 662-342-4560,,"2523 Stateline Rd W, Southaven, MS 38671",Southaven,Mississippi,38671,34.9913374,-90.034569,4,44,Truck repair shop,Friday: ['8AM-5PM']; Monday: ['8AM-5PM']; Saturday: ['Closed']; Sunday: ['Closed']; Thursday: ['8AM-5PM']; Tuesday: ['8AM-5PM']; Wednesday: ['8AM-5PM'],no,no,1
DieselWorks LLC,+1 888-619-9817,https://dieselworksnh.com/%3Futm_source%3Domg-gbp%26utm_medium%3Dwebclick,"787 E Conway Rd, Center Conway, NH 03813",Center Conway,New Hampshire,3813,44.0114207,-71.0578792,4.6,14,Truck repair shop,Friday: ['8AM-4:30PM']; Monday: ['8AM-4:30PM']; Saturday: ['Closed']; Sunday: ['Closed']; Thursday: ['8AM-4:30PM']; Tuesday: ['8AM-4:30PM']; Wednesday: ['8AM-4:30PM'],no,no,1
JDM Engine Depot,+1 201-955-9556,https://www.jdmenginedepotinc.com/,"1 Montgomery St, Belleville, NJ 07109",Belleville,New Jersey,7109,40.7932951,-74.1808752,4.6,1611,Used auto parts store,Friday: ['9AM-6PM']; Monday: ['9AM-6PM']; Saturday: ['10AM-4PM']; Sunday: ['Closed']; Thursday: ['9AM-6PM']; Tuesday: ['9AM-6PM']; Wednesday: ['9AM-6PM'],no,no,1
Gerber RV Truck & Bus,+1 201-880-7124,http://www.gerberrvtruckandbus.com/,"60 Burlews Ct, Hackensack, NJ 07601",Hackensack,New Jersey,7601,40.9024551,-74.0398582,4.5,91,RV repair shop,Friday: ['7AM-5:15PM']; Monday: ['7AM-5:15PM']; Saturday: ['Closed']; Sunday: ['Closed']; Thursday: ['7AM-5:15PM']; Tuesday: ['7AM-5:15PM']; Wednesday: ['7AM-5:15PM'],no,no,1
Roadrunner,+1 201-538-0420,https://www.roadrunnernj.com/,"23 2nd St, Kearny, NJ 07032",Kearny,New Jersey,7032,40.7350746,-74.1101741,3.5,115,Truck repair shop,Friday: ['Open 24 hours']; Monday: ['Open 24 hours']; Saturday: ['Open 24 hours']; Sunday: ['Open 24 hours']; Thursday: ['Open 24 hours']; Tuesday: ['Open 24 hours']; Wednesday: ['Open 24 hours'],yes,no,1
Atlantic Mobile RV Repair Services,+1 908-948-8292,https://atlanticmobilervrepairservices.com/,"443 Newman Springs Rd, Lincroft, NJ 07738",Lincroft,New Jersey,7738,40.3359333,-74.103069,5,30,RV repair shop,Friday: ['8AM-6PM']; Monday: ['8AM-6PM']; Saturday: ['8AM-12PM']; Sunday: ['Closed']; Thursday: ['8AM-6PM']; Tuesday: ['8AM-6PM']; Wednesday: ['8AM-6PM'],no,yes,1
Fix It All Trailer Repair,+1 732-828-5161,,"1490 Jersey Ave, North Brunswick Township, NJ 08902",North Brunswick Township,New Jersey,8902,40.4594775,-74.4836505,5,121,Trailer repair shop,Friday: ['9AM-6PM']; Monday: ['9AM-6PM']; Saturday: ['9AM-6PM']; Sunday: ['Closed']; Thursday: ['9AM-6PM']; Tuesday: ['9AM-6PM']; Wednesday: ['9AM-6PM'],no,no,1
RV auto repair,+1 201-392-9575,,"109 47th St, Union City, NJ 07087",Union City,New Jersey,7087,40.778466,-74.017045,4.8,24,Auto repair shop,Friday: ['9AM-7PM']; Monday: ['9AM-7PM']; Saturday: ['8AM-5PM']; Sunday: ['Closed']; Thursday: ['9AM-7PM']; Tuesday: ['9AM-7PM']; Wednesday: ['9AM-7PM'],no,no,1
2 Men & A Wrench Complete Auto Service & Emissions Testing,+1 505-550-9299,http://twomenandawrench.com/,"5705 4th St NW, Albuquerque, NM 87107",Albuquerque,New Mexico,87107,35.1403992,-106.6412192,4.7,136,Auto repair shop,Friday: ['8AM-5PM']; Monday: ['8AM-5PM']; Saturday: ['Closed']; Sunday: ['Closed']; Thursday: ['8AM-5PM']; Tuesday: ['8AM-5PM']; Wednesday: ['8AM-5PM'],no,no,1
360 Mobile Tire services of New Mexico,+1 505-908-5477,https://360mobiletire.com/,"300 Menaul Blvd NE Ste A, Albuquerque, NM 87102",Albuquerque,New Mexico,87102,35.1098088,-106.6394523,4.8,93,Tire shop,Friday: ['Open 24 hours']; Monday: ['Open 24 hours']; Saturday: ['Open 24 hours']; Sunday: ['Open 24 hours']; Thursday: ['Open 24 hours']; Tuesday: ['Open 24 hours']; Wednesday: ['Open 24 hours'],yes,yes,1
A & S AUTO/TRUCK CARE,+1 505-848-8029,http://aandsauto.com/,"4900 2nd St NW, Albuquerque, NM 87107",Albuquerque,New Mexico,87107,35.1320424,-106.6387668,4.1,46,Truck repair shop,Friday: ['8AM-5PM']; Monday: ['8AM-5PM']; Saturday: ['Closed']; Sunday: ['Closed']; Thursday: ['8AM-5PM']; Tuesday: ['8AM-5PM']; Wednesday: ['8AM-5PM'],no,no,1
A&F mobile heavy duty repair & Heavy Duty Towing,+1 505-297-8139,http://heavydutyrepairsnm.com/,"4900 2nd St NW, Albuquerque, NM 87107",Albuquerque,New Mexico,87107,35.1320424,-106.6387668,4.5,63,Mechanic,Friday: ['Open 24 hours']; Monday: ['Open 24 hours']; Saturday: ['Open 24 hours']; Sunday: ['Open 24 hours']; Thursday: ['Open 24 hours']; Tuesday: ['Open 24 hours']; Wednesday: ['Open 24 hours'],yes,yes,1
A&J Trailer Repair,+1 505-269-9175,,"210 Rosemont Ave NE, Albuquerque, NM 87102",Albuquerque,New Mexico,87102,35.0951069,-106.6429692,3,1,Trailer repair shop,,no,no,1
A1 Mobile Tire Service LLC,+1 505-306-1720,https://a1mobiletireservices.com/,"431 Bristlebrush St SW, Albuquerque, NM 87121",Albuquerque,New Mexico,87121,35.0712533,-106.7259537,4.8,153,Tire shop,Friday: ['Open 24 hours']; Monday: ['Open 24 hours']; Saturday: ['Open 24 hours']; Sunday: ['Open 24 hours']; Thursday: ['Open 24 hours']; Tuesday: ['Open 24 hours']; Wednesday: ['Open 24 hours'],yes,yes,1
AAASAP Auto & Truck Repair,+1 505-900-1822,,"780 Nikanda Rd NE, Albuquerque, NM 87107",Albuquerque,New Mexico,87107,35.1319575,-106.628467,3,1,Auto repair shop,Friday: ['8AM-5PM']; Monday: ['8AM-5PM']; Saturday: ['8AM-5PM']; Sunday: ['10AM-6PM']; Thursday: ['8AM-5PM']; Tuesday: ['8AM-5PM']; Wednesday: ['8AM-5PM'],no,no,1
ABQ Fleet Auto Services,+1 505-307-6461,,"1903 4th St NW, Albuquerque, NM 87102",Albuquerque,New Mexico,87102,35.1031177,-106.6485377,4.6,83,Auto repair shop,Friday: ['8AM-3PM']; Monday: ['8AM-3PM']; Saturday: ['Closed']; Sunday: ['Closed']; Thursday: ['8AM-3PM']; Tuesday: ['8AM-3PM']; Wednesday: ['8AM-3PM'],no,no,1
ABQ Mobile RV Repair,+1 505-537-5474,https://abqmobilervrepair.com/,"2738 Paseo Del Canto Dr SW, Albuquerque, NM 87121",Albuquerque,New Mexico,87121,35.038823,-106.726256,5,3,RV repair shop,Friday: ['Open 24 hours']; Monday: ['Open 24 hours']; Saturday: ['Open 24 hours']; Sunday: ['Open 24 hours']; Thursday: ['Open 24 hours']; Tuesday: ['Open 24 hours']; Wednesday: ['Open 24 hours'],yes,yes,1
ABQ Mobile Truck and Trailer Repair,+1 505-560-1834,http://abqmobiletruckandtrailerrepair.com/,"8805 Washington St NE, Albuquerque, NM 87113",Albuquerque,New Mexico,87113,35.1855943,-106.5971386,1.7,9,Truck repair shop,Friday: ['Open 24 hours']; Monday: ['Open 24 hours']; Saturday: ['Open 24 hours']; Sunday: ['Open 24 hours']; Thursday: ['Open 24 hours']; Tuesday: ['Open 24 hours']; Wednesday: ['Open 24 hours'],yes,yes,1
ABQ Mobile Truck and Trailer Repair,+1 505-591-4776,https://www.abqmobiletruckandtrailerrepair.com/4806-jefferson-st-ne-albuquerque-nm-87109,"4806 Jefferson St NE, Albuquerque, NM 87109",Albuquerque,New Mexico,87109,35.1364072,-106.5921543,2.8,4,Truck repair shop,Friday: ['Open 24 hours']; Monday: ['Open 24 hours']; Saturday: ['Open 24 hours']; Sunday: ['Open 24 hours']; Thursday: ['Open 24 hours']; Tuesday: ['Open 24 hours']; Wednesday: ['Open 24 hours'],yes,yes,1
ALBQ Mobile Truck Repair,+1 505-587-1709,http://albuquerquetruckrepair.com/,"2519 Graceland Dr NE, Albuquerque, NM 87110",Albuquerque,New Mexico,87110,35.10833,-106.5971731,2.3,3,Truck repair shop,Friday: ['Open 24 hours']; Monday: ['Open 24 hours']; Saturday: ['Open 24 hours']; Sunday: ['Open 24 hours']; Thursday: ['Open 24 hours']; Tuesday: ['Open 24 hours']; Wednesday: ['Open 24 hours'],yes,yes,1
Advanced Diesel Performance,+1 505-717-1723,https://www.advdieselperformance.com/,"5901 Wilshire Ave NE, Albuquerque, NM 87113",Albuquerque,New Mexico,87113,35.1819812,-106.5783455,4.8,98,Auto repair shop,Friday: ['8AM-5:30PM']; Monday: ['8AM-5:30PM']; Saturday: ['Closed']; Sunday: ['Closed']; Thursday: ['8AM-5:30PM']; Tuesday: ['8AM-5:30PM']; Wednesday: ['8AM-5:30PM'],no,no,1
Aiden's Diesel & Auto Repair,+1 505-242-0669,https://aidensdieselautorepair.com/,"1515 Coors Blvd NW, Albuquerque, NM 87121",Albuquerque,New Mexico,87121,35.1016019,-106.7072429,4.6,413,Auto repair shop,Friday: ['8:30AM-5PM']; Monday: ['8:30AM-5PM']; Saturday: ['8:30AM-3PM']; Sunday: ['Closed']; Thursday: ['8:30AM-5PM']; Tuesday: ['8:30AM-5PM']; Wednesday: ['8:30AM-5PM'],no,no,1
Albuquerque Mobile Truck Repair,+1 505-308-7625,http://mobileautotruckrepairalbuquerque.com/,"620 Haines Ave NW, Albuquerque, NM 87102",Albuquerque,New Mexico,87102,35.103107,-106.6521809,4,5,Truck parts supplier,Friday: ['Open 24 hours']; Monday: ['Open 24 hours']; Saturday: ['Open 24 hours']; Sunday: ['Open 24 hours']; Thursday: ['Open 24 hours']; Tuesday: ['Open 24 hours']; Wednesday: ['Open 24 hours'],yes,yes,1
Albuquerque RV,+1 505-365-1273,http://www.albuquerquerv.com/,"13805 Frontage Rd NW, Albuquerque, NM 87121",Albuquerque,New Mexico,87121,35.0632192,-106.8034118,4.7,471,RV dealer,Friday: ['9AM-6PM']; Monday: ['9AM-6PM']; Saturday: ['9AM-6PM']; Sunday: ['12-5PM']; Thursday: ['9AM-6PM']; Tuesday: ['9AM-6PM']; Wednesday: ['9AM-6PM'],no,no,1
Albuquerque Truck Equipment,+1 505-898-8895,http://ramonaate.wixsite.com/abqtruckequipment,"7920 Ranchitos Loop NE, Albuquerque, NM 87113",Albuquerque,New Mexico,87113,35.170436,-106.6122994,4.2,14,Truck repair shop,Friday: ['8AM-4:30PM']; Monday: ['8AM-4:30PM']; Saturday: ['Closed']; Sunday: ['Closed']; Thursday: ['8AM-4:30PM']; Tuesday: ['8AM-4:30PM']; Wednesday: ['8AM-4:30PM'],no,no,1
Albuquerque's Best Mobile Mechanic,+1 505-336-3735,https://albuquerquesmobilemechanic.com/,"1109 Broadway Blvd SE, Albuquerque, NM 87102",Albuquerque,New Mexico,87102,35.0719748,-106.6459241,2.5,8,Car repair and maintenance service,Friday: ['6AM-9PM']; Monday: ['6AM-9PM']; Saturday: ['6AM-9PM']; Sunday: ['6AM-9PM']; Thursday: ['6AM-9PM']; Tuesday: ['6AM-9PM']; Wednesday: ['6AM-9PM'],no,yes,1
All H.E.A.R.T Fleet Services LLC - Mobile Diesel Semi Truck/Trailer Repair,+1 505-835-4065,https://allheartfleetservices.com/,"3200 Pan American Frontage Rd N, Albuquerque, NM 87107",Albuquerque,New Mexico,87107,35.117006,-106.6235292,3.9,146,Truck repair shop,Friday: ['7AM-6PM']; Monday: ['7AM-6PM']; Saturday: ['7AM-6PM']; Sunday: ['Closed']; Thursday: ['7AM-6PM']; Tuesday: ['7AM-6PM']; Wednesday: ['7AM-6PM'],no,yes,1
Apex Mobile Autotech,+1 505-603-5104,http://apexmobileautotech.net/,"2300 Diamond Mesa Trail SW, Albuquerque, NM 87121",Albuquerque,New Mexico,87121,35.0411754,-106.7359978,4.8,33,Mechanic,Friday: ['Open 24 hours']; Monday: ['Open 24 hours']; Saturday: ['Open 24 hours']; Sunday: ['Open 24 hours']; Thursday: ['Open 24 hours']; Tuesday: ['Open 24 hours']; Wednesday: ['Open 24 hours'],yes,yes,1
Around RV Service,+1 505-544-9944,https://www.allaroundrvserviceabq.com/about-us,"900 Dakota St SE, Albuquerque, NM 87108",Albuquerque,New Mexico,87108,35.0634761,-106.5739507,4.8,16,RV repair shop,Friday: ['8AM-6PM']; Monday: ['8AM-6PM']; Saturday: ['8AM-12PM']; Sunday: ['Closed']; Thursday: ['8AM-6PM']; Tuesday: ['8AM-6PM']; Wednesday: ['8AM-6PM'],no,no,1
Baca's Diesel Services,+1 505-452-2667,,"4701 Broadway Blvd SE A, Albuquerque, NM 87105",Albuquerque,New Mexico,87105,35.009667,-106.6505913,4.7,3,Truck repair shop,,no,no,1
Back2road truck repair,+1 505-220-3541,https://back2roadnm.com/,"1615 Sunshine Terrace SE, Albuquerque, NM 87106",Albuquerque,New Mexico,87106,35.0640334,-106.6303455,4,4,Mechanic,Friday: ['Open 24 hours']; Monday: ['Open 24 hours']; Saturday: ['Open 24 hours']; Sunday: ['Open 24 hours']; Thursday: ['Open 24 hours']; Tuesday: ['Open 24 hours']; Wednesday: ['Open 24 hours'],yes,no,1
Blue Compass RV Albuquerque Parts & Service Center,+1 505-797-8444,https://www.bluecompassrv.com/locations/new-mexico/albuquerque%3Futm_source%3Dgoogle-gmb%26utm_medium%3Dorganic%26utm_campaign%3Dalbuquerque,"8300 Pan American Fwy NE, Albuquerque, NM 87113",Albuquerque,New Mexico,87113,35.1779574,-106.5809774,3.8,117,RV repair shop,Friday: ['8AM-5PM']; Monday: ['8AM-5PM']; Saturday: ['8AM-1PM']; Sunday: ['Closed']; Thursday: ['8AM-5PM']; Tuesday: ['8AM-5PM']; Wednesday: ['8AM-5PM'],no,no,2
Brothers Roadside Service,+1 505-401-8847,,"356 64th St NW, Albuquerque, NM 87105",Albuquerque,New Mexico,87105,35.0856042,-106.7097675,4.4,74,Mechanic,Friday: ['Open 24 hours']; Monday: ['Open 24 hours']; Saturday: ['Open 24 hours']; Sunday: ['Open 24 hours']; Thursday: ['Open 24 hours']; Tuesday: ['Open 24 hours']; Wednesday: ['Open 24 hours'],yes,no,1
Bruckner's Mack & Volvo,+1 877-999-2451,https://www.brucknertruck.com/,"8101 Daytona Road NW, Albuquerque, NM 87121",Albuquerque,New Mexico,87121,35.0891526,-106.7366636,3.7,451,Truck repair shop,Friday: ['7AM-7PM']; Monday: ['7AM-7PM']; Saturday: ['8AM-4PM']; Sunday: ['Closed']; Thursday: ['7AM-7PM']; Tuesday: ['7AM-7PM']; Wednesday: ['7AM-7PM'],no,no,1
By The Book Diesel & Auto Repair,+1 505-344-7758,https://www.bythebookrepairs.com/,"8400 Washington St NE, Albuquerque, NM 87113",Albuquerque,New Mexico,87113,35.1795125,-106.5945756,4.8,180,Truck repair shop,Friday: ['8AM-5PM']; Monday: ['8AM-5:30PM']; Saturday: ['Closed']; Sunday: ['Closed']; Thursday: ['8AM-5:30PM']; Tuesday: ['8AM-5:30PM']; Wednesday: ['8AM-5:30PM'],no,no,1
COSS TRUCK AND TRAILER REPAIR,+1 505-884-0355,,"9920 Avalon Rd NW, Albuquerque, NM 87121",Albuquerque,New Mexico,87121,35.0778277,-106.7460512,3.4,98,Truck repair shop,Friday: ['8AM-8:30PM']; Monday: ['8AM-8:30PM']; Saturday: ['8AM-8:30PM']; Sunday: ['8AM-8PM']; Thursday: ['Closed']; Tuesday: ['8AM-8:30PM']; Wednesday: ['8AM-8:30PM'],no,no,2
Camping World RV Service - Albuquerque,+1 888-630-8978,https://rv.campingworld.com/dealer/albuquerque-new-mexico/rv-service-repair,"14303 Central Ave NW, Albuquerque, NM 87121",Albuquerque,New Mexico,87121,35.0624006,-106.807985,3.7,3,RV repair shop,Friday: ['9AM-6PM']; Monday: ['9AM-6PM']; Saturday: ['9AM-6PM']; Sunday: ['Closed']; Thursday: ['9AM-6PM']; Tuesday: ['9AM-6PM']; Wednesday: ['9AM-6PM'],no,no,1
Cary's RV Services in Albuquerque,+1 505-401-5397,https://carysrvservices.com/albuquerque-nm/,"14305 Central Ave NW, Albuquerque, NM 87121",Albuquerque,New Mexico,87121,35.0608074,-106.8100946,4.9,56,RV repair shop,Friday: ['6AM-9PM']; Monday: ['6AM-9PM']; Saturday: ['6AM-9PM']; Sunday: ['6AM-9PM']; Thursday: ['6AM-9PM']; Tuesday: ['6AM-9PM']; Wednesday: ['6AM-9PM'],no,no,1
Castillo’s Auto & Diesel Repair LLC,+1 505-639-0598,http://castillosautodieselrepairllc.square.site/,"2106 Coors Blvd SW Ste d, Albuquerque, NM 87105",Albuquerque,New Mexico,87105,35.0472871,-106.7095438,5,19,Auto repair shop,Friday: ['8AM-5:30PM']; Monday: ['8AM-5:30PM']; Saturday: ['8AM-3:30PM']; Sunday: ['Closed']; Thursday: ['8AM-5:30PM']; Tuesday: ['8AM-5:30PM']; Wednesday: ['8AM-5:30PM'],no,no,1
Clark Truck Equipment Company Inc.,+1 505-880-8222,https://www.cte-nm.com/,"501 Industrial Ave NE, Albuquerque, NM 87107",Albuquerque,New Mexico,87107,35.122224,-106.6309724,4.6,95,Truck parts supplier,Friday: ['7:30AM-5PM']; Monday: ['7:30AM-5PM']; Saturday: ['Closed']; Sunday: ['Closed']; Thursday: ['7:30AM-5PM']; Tuesday: ['7:30AM-5PM']; Wednesday: ['7:30AM-5PM'],no,no,1
"Construction Truck Equipment,LLC",+1 505-292-8018,https://cte-abq.com/,"10200 Trumbull Ave SE, Albuquerque, NM 87123",Albuquerque,New Mexico,87123,35.0680897,-106.5343315,4.9,14,Truck repair shop,Friday: ['7AM-3:30PM']; Monday: ['7AM-3:30PM']; Saturday: ['Closed']; Sunday: ['Closed']; Thursday: ['7AM-3:30PM']; Tuesday: ['7AM-3:30PM']; Wednesday: ['7AM-3:30PM'],no,no,1
Cummins Sales and Service,+1 505-247-2441,https://www.cummins.com/sales-and-service%3Futm_source%3DGMB%26utm_medium%3Dyext,"1921 Broadway Blvd NE, Albuquerque, NM 87102",Albuquerque,New Mexico,87102,35.1044493,-106.6417674,3.9,139,Truck repair shop,Friday: ['8AM-5PM']; Monday: ['8AM-5PM']; Saturday: ['Closed']; Sunday: ['Closed']; Thursday: ['8AM-5PM']; Tuesday: ['8AM-5PM']; Wednesday: ['8AM-5PM'],no,no,1
Dave’s Heavy Duty Collision & Alignment Center,+1 505-243-3518,https://davesheavycollision.com/,"5010 Jefferson St NE, Albuquerque, NM 87109",Albuquerque,New Mexico,87109,35.1408182,-106.5927241,4.3,48,Truck repair shop,Friday: ['8AM-5PM']; Monday: ['8AM-5PM']; Saturday: ['8AM-5PM']; Sunday: ['Closed']; Thursday: ['8AM-5PM']; Tuesday: ['8AM-5PM']; Wednesday: ['8AM-5PM'],no,no,1
Detroit Diesel,,,"Albuquerque, NM 87121",Albuquerque,New Mexico,87121,35.0677732,-106.7904517,5,1,Mechanic,,no,no,1
Diesel Doctor Services,+1 505-842-6181,,"1127 Boddy Rd SW, Albuquerque, NM 87121",Albuquerque,New Mexico,87121,35.0661214,-106.7034882,4.9,22,Truck repair shop,,no,no,1
Diesel Mobile Repair Services ABQ,+1 505-587-9039,,"I-40, Albuquerque, NM 87106",Albuquerque,New Mexico,87106,35.1071798,-106.6223486,5,90,Truck repair shop,Friday: ['7AM-12AM']; Monday: ['7AM-12AM']; Saturday: ['8AM-8PM']; Sunday: ['Closed']; Thursday: ['7AM-12AM']; Tuesday: ['7AM-12AM']; Wednesday: ['7AM-12AM'],no,yes,1
Diesel Monkey,,,"9319 Central Ave NE, Albuquerque, NM 87123",Albuquerque,New Mexico,87123,35.0735754,-106.5435987,4.1,13,Auto repair shop,,no,no,1
Dl Services Llc,+1 575-777-4045,,"9120 Broadway Blvd SE, Albuquerque, NM 87105",Albuquerque,New Mexico,87105,34.9614617,-106.6592615,4.6,23,Truck repair shop,Friday: ['Open 24 hours']; Monday: ['Open 24 hours']; Saturday: ['Open 24 hours']; Sunday: ['Open 24 hours']; Thursday: ['Open 24 hours']; Tuesday: ['Open 24 hours']; Wednesday: ['Open 24 hours'],yes,no,1
Duke City Garage,+1 505-294-1810,,"12035 Central Ave NE, Albuquerque, NM 87123",Albuquerque,New Mexico,87123,35.070169,-106.512694,4.8,94,Car repair and maintenance service,Friday: ['8AM-12PM']; Monday: ['8AM-5PM']; Saturday: ['Closed']; Sunday: ['Closed']; Thursday: ['8AM-5PM']; Tuesday: ['8AM-5PM']; Wednesday: ['8AM-5PM'],no,no,1
Duke City Truck and Trailer Repair,+1 505-363-3946,,"728 Riverside Dr SW, Albuquerque, NM 87105",Albuquerque,New Mexico,87105,35.0572737,-106.6623999,4.7,13,Truck repair shop,Friday: ['Open 24 hours']; Monday: ['Open 24 hours']; Saturday: ['Open 24 hours']; Sunday: ['Open 24 hours']; Thursday: ['Open 24 hours']; Tuesday: ['Open 24 hours']; Wednesday: ['Open 24 hours'],yes,no,1
Dylan's Precision Diesel,+1 505-999-8389,http://dylansprecisiondiesel.com/,"300 Aspen Ave NW, Albuquerque, NM 87102",Albuquerque,New Mexico,87102,35.1007109,-106.6475459,4.9,48,Diesel engine repair service,Friday: ['9AM-6PM']; Monday: ['9AM-6PM']; Saturday: ['Closed']; Sunday: ['Closed']; Thursday: ['9AM-6PM']; Tuesday: ['9AM-6PM']; Wednesday: ['9AM-6PM'],no,no,1
"En Route RV Repair, LLC",+1 575-973-2453,https://enroutervrepair.com/,"512 Doe Ln SE, Albuquerque, NM 87123",Albuquerque,New Mexico,87123,35.0662255,-106.5121427,5,5,RV repair and maintenance service,Friday: ['9AM-5PM']; Monday: ['9AM-5PM']; Saturday: ['Closed']; Sunday: ['Closed']; Thursday: ['9AM-5PM']; Tuesday: ['9AM-5PM']; Wednesday: ['9AM-5PM'],no,no,1
Fiber Works Inc,+1 505-898-7411,,"326 Paseo Del Norte NE, Albuquerque, NM 87113",Albuquerque,New Mexico,87113,35.1741855,-106.6120962,4.6,52,Truck repair shop,,no,no,1
Foreign Aide Parts & Services,+1 505-255-9417,http://foreignaideabq.com/,"1800 San Pedro Dr NE, Albuquerque, NM 87110",Albuquerque,New Mexico,87110,35.094988,-106.577264,4.5,166,Auto parts store,Friday: ['7AM-6PM']; Monday: ['7AM-6PM']; Saturday: ['Closed']; Sunday: ['Closed']; Thursday: ['7AM-6PM']; Tuesday: ['7AM-6PM']; Wednesday: ['7AM-6PM'],no,no,1
G&F Diesel Service Llc,+1 505-227-7122,,"512 Virginia St SE, Albuquerque, NM 87108",Albuquerque,New Mexico,87108,35.0686321,-106.5523353,5,2,Mechanic,Friday: ['9AM-5:30PM']; Monday: ['9AM-5:30PM']; Saturday: ['Closed']; Sunday: ['Closed']; Thursday: ['9AM-5:30PM']; Tuesday: ['9AM-5:30PM']; Wednesday: ['9AM-5:30PM'],no,no,1
Gabe's mobile RV repair,+1 505-991-4461,,"2107 Edith Blvd SE, Albuquerque, NM 87102",Albuquerque,New Mexico,87102,35.0614251,-106.6431237,4.4,43,RV repair shop,Friday: ['6AM-9PM']; Monday: ['6AM-9PM']; Saturday: ['6AM-9PM']; Sunday: ['6AM-9PM']; Thursday: ['6AM-9PM']; Tuesday: ['6AM-9PM']; Wednesday: ['6AM-9PM'],no,yes,1
Gomez Diesel Service,+1 505-248-1026,https://gomezdieselservice.com/,"3305 Tower Rd SW, Albuquerque, NM 87121",Albuquerque,New Mexico,87121,35.0675694,-106.7050373,4.5,79,Diesel engine repair service,Friday: ['8AM-12AM']; Monday: ['8AM-12AM']; Saturday: ['8AM-12AM']; Sunday: ['8AM-12AM']; Thursday: ['8AM-12AM']; Tuesday: ['8AM-12AM']; Wednesday: ['8AM-12AM'],no,no,1
Good Sense RV & Motors,+1 505-300-4100,https://goodsenserv.com/,"12505 Central Ave NW, Albuquerque, NM 87121",Albuquerque,New Mexico,87121,35.0641043,-106.7830397,4.8,404,RV repair shop,Friday: ['9AM-6PM']; Monday: ['9AM-6PM']; Saturday: ['9AM-6PM']; Sunday: ['10AM-4PM']; Thursday: ['9AM-6PM']; Tuesday: ['9AM-6PM']; Wednesday: ['9AM-6PM'],no,no,1
Heavy Hitters Performance,+1 505-503-7767,https://www.heavyhittersperformance.com/%3Fy_source%3D1_MTYzNjY3OTktNzE1LWxvY2F0aW9uLndlYnNpdGU%253D,"2105 Aztec Rd NE d, Albuquerque, NM 87107",Albuquerque,New Mexico,87107,35.1206666,-106.6214587,4.6,55,Auto repair shop,Friday: ['8AM-5:30PM']; Monday: ['8AM-5:30PM']; Saturday: ['Closed']; Sunday: ['Closed']; Thursday: ['8AM-5:30PM']; Tuesday: ['8AM-5:30PM']; Wednesday: ['8AM-5:30PM'],no,no,1
"I & A AUTO , DIESEL MOBILE MECHANIC",+1 505-508-1072,,"1228 Juan Tabo Blvd NE, Albuquerque, NM 87112",Albuquerque,New Mexico,87112,35.0930015,-106.5147349,4.9,33,Auto repair shop,Friday: ['8:30AM-5PM']; Monday: ['Closed']; Saturday: ['8:30AM-5PM']; Sunday: ['Closed']; Thursday: ['8:30AM-5PM']; Tuesday: ['Closed']; Wednesday: ['8:30AM-5PM'],no,yes,1
Intercity Truck & Trailer Repair Inc,+1 505-878-9510,https://www.intercitytowingnm.com/,"101 Menaul Blvd NE, Albuquerque, NM 87107",Albuquerque,New Mexico,87107,35.1107983,-106.6412998,4.5,103,Truck repair shop,Friday: ['Open 24 hours']; Monday: ['Open 24 hours']; Saturday: ['Open 24 hours']; Sunday: ['Open 24 hours']; Thursday: ['Open 24 hours']; Tuesday: ['Open 24 hours']; Wednesday: ['Open 24 hours'],yes,no,1
